Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière des consommations totales (W);Puissance moyenne journalière des consommations HTA télérelevées à courbe de charge (W);Puissance moyenne journalière des consommations totales profilées (W);Puissance moyenne journalière des consommations HTA profilées (W);Puissance moyenne journalière des consommations PME-PMI profilées (W);Puissance moyenne journalière des consommations professionnelles profilées (W);Puissance moyenne journalière des consommations résidentielles profilées (W);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des consommations HTA totales (W);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2021-09-26;9;25818907542.0;1291907771.0;1858000464.0;26990845279.0;10036259242.0;16954586037.0;211931525.0;2087139415.0;3056484216.0;11599030881.0;4525378632.0;4108205306.0;417173326.0;404803066.0;10644239.0;18.0;16.2;2165833073.0;1346455972.0;203532659.0;10248190767.0;41;987277167.0
2021-09-28;9;32028017104.0;945509479.0;1916745718.0;33479753999.0;15313440751.0;18166313247.0;275635356.0;3049166851.0;3863641451.0;10977869590.0;4579775972.0;4091492927.0;488283046.0;475755040.0;10658442.0;16.6;15.9;2036941924.0;1515967477.0;265783880.0;15589076107.0;45;1010719629.0
2021-10-03;10;27333139125.0;4515133500.0;2028696770.0;28796891727.0;10031847228.0;18765044499.0;218726182.0;2146929838.0;3246870531.0;13152517948.0;8204535505.0;7951059613.0;253475892.0;235666276.0;15587764.0;15.8;15.3;6613821903.0;640540769.0;196952633.0;10250573410.0;21;920178325.0
2021-10-05;10;32788312313.0;4790922125.0;2132529748.0;35776493456.0;15409864550.0;20366628906.0;286703372.0;3181782090.0;4215385966.0;12682757478.0;10123317253.0;9761840511.0;361476742.0;343437155.0;15608458.0;14.4;15.0;7857832611.0;1016172128.0;211684237.0;15696567922.0;45;1219654126.0
2021-10-09;10;30460230063.0;1399313333.0;2154376246.0;31654654289.0;11317084094.0;20337570195.0;232225957.0;2679296499.0;3842207345.0;13583840393.0;5006562214.0;4490596211.0;515966003.0;497159980.0;16380562.0;13.7;14.5;2253124545.0;1635501959.0;258448408.0;11549310051.0;74;1097364877.0
2021-10-12;10;36724139104.0;1275823375.0;2331134554.0;37897426491.0;15754112539.0;22143313953.0;296155727.0;3372286241.0;4456620352.0;14018251632.0;5095405646.0;4574444385.0;520961261.0;510856189.0;7416793.0;12.6;14.1;2305091465.0;1778568704.0;315160330.0;16050268266.0;71;993749997.0
2021-10-16;10;33615315438.0;684223854.0;2377225027.0;33953765025.0;11585791533.0;22367973492.0;242236205.0;2828359189.0;4083101130.0;15214276968.0;3705931078.0;3157249613.0;548681465.0;538656134.0;7397098.0;11.9;13.5;886142917.0;1803944210.0;306032610.0;11828027738.0;82;1001751424.0
2021-10-22;10;37830169042.0;1244064542.0;2463976315.0;38698636233.0;15338578016.0;23360058216.0;288688466.0;3023888902.0;4728559357.0;15318921492.0;4916252414.0;4475731072.0;440521341.0;428839675.0;8740732.0;12.9;12.6;2417544618.0;1412413000.0;339744365.0;15627266482.0;71;1071151845.0
2021-11-04;11;43251075146.0;1035842875.0;3249830049.0;44858159130.0;16342133779.0;28516025351.0;314340541.0;3437967032.0;5196588041.0;19567129737.0;6285945901.0;5984585121.0;301360780.0;288498413.0;8884901.0;9.4;10.7;2766820764.0;1017936137.0;393188991.0;16656474320.0;58;2471507583.0
2021-11-23;11;48834734042.0;3413586979.0;4012765369.0;51425041764.0;17347312144.0;34077729620.0;345120091.0;3951939779.0;6066914689.0;23713755062.0;10434206531.0;10131139494.0;303067038.0;292434082.0;5517074.0;6.8;7.9;6613795715.0;925063003.0;417546460.0;17692432235.0;66;2860233041.0
2021-11-30;11;53851133729.0;5138625708.0;4682237811.0;56664382504.0;18013558629.0;38650823875.0;359425855.0;4217228363.0;6676892553.0;27397277103.0;13101514349.0;12902249702.0;199264647.0;191814393.0;2200479.0;4.7;7.0;9246887875.0;824465376.0;467402055.0;18372984484.0;63;2995490365.0
2021-12-21;12;57167827854.0;672014021.0;4926848925.0;57506333068.0;17030467480.0;40475865587.0;355594428.0;4233426325.0;6720746087.0;29166098748.0;6482666921.0;6189617769.0;293049152.0;283579235.0;2814791.0;3.4;5.1;1993500750.0;887522858.0;545298761.0;17386061908.0;70;3567300574.0
